offset_pos,binned_targets,null.deviance,df.null,logLik,AIC,BIC,deviance,df.residual,nobs,model,bin_start
TRUE,38,54.72061944428001,93,-19.44200524752412,42.88401049504824,47.97060005958825,38.88401049504824,92,94,offset_only_acc95,9076
FALSE,47,38.271676970219055,86,-18.467331052214,40.934662104428,45.86647834173717,36.934662104428,85,87,offset_only_acc95,11320
TRUE,44,57.63937548181829,111,-22.707259664707028,49.414519329414055,54.85151707200424,45.414519329414055,110,112,offset_only_acc95,10567
FALSE,13,74.13998179432626,102,-27.00572986345796,58.01145972691592,63.280917703375195,54.01145972691592,101,103,offset_only_acc95,2922
FALSE,33,73.6393109947015,100,-32.71337911401744,69.42675822803488,74.6569992617174,65.42675822803488,99,101,offset_only_acc95,7751
TRUE,11,60.31794727514915,98,-23.394268633034915,50.78853726606983,55.97877696633901,46.78853726606983,97,99,offset_only_acc95,2413
FALSE,35,56.24649750432484,102,-21.69387870648918,47.38775741297836,52.65721538943763,43.38775741297836,101,103,offset_only_acc95,8252
TRUE,1,100.86169334699422,95,-40.847562537549535,85.69512507509907,90.82382145803474,81.69512507509907,94,96,offset_only_acc95,1
TRUE,37,50.581890062851016,98,-20.171486836238877,44.342973672477754,49.533213372746935,40.342973672477754,97,99,offset_only_acc95,8813
FALSE,36,26.50609133504922,92,-11.908685893039548,27.817371786079097,32.882570772385606,23.817371786079097,91,93,offset_only_acc95,8557
TRUE,23,66.31154838113287,87,-28.712420504907666,61.42484100981533,66.37951463877174,57.42484100981533,86,88,offset_only_acc95,5325
TRUE,3,113.40054754371933,105,-52.788277165054694,109.5765543301094,114.90343251833352,105.5765543301094,104,106,offset_only_acc95,481
TRUE,42,33.750473201600094,101,-16.704061294121917,37.408122588243835,42.658068214812374,33.408122588243835,100,102,offset_only_acc95,10053
FALSE,30,58.50482623268793,117,-24.40990405905437,52.81980811810873,58.361177367040064,48.819808118108725,116,118,offset_only_acc95,7019
FALSE,8,64.37421532387776,96,-30.138269360006447,64.2765387200129,69.42596067701966,60.2765387200129,95,97,offset_only_acc95,1689
FALSE,50,64.80475465444701,98,-22.239239457647525,48.47847891529505,53.66871861556423,44.47847891529505,97,99,offset_only_acc95,12047
TRUE,36,75.11100157583314,106,-30.382594470524893,64.76518894104979,70.11084660997359,60.76518894104978,105,107,offset_only_acc95,8557
FALSE,37,55.91977400855142,100,-23.813044866399338,51.626089732798675,56.85633076648119,47.626089732798675,99,101,offset_only_acc95,8813
TRUE,2,112.05388901478366,92,-47.3842283251696,98.7684566503392,103.83365563664572,94.7684566503392,91,93,offset_only_acc95,214
TRUE,26,79.6703022701288,108,-37.291588817192775,78.58317763438555,83.96587339884384,74.58317763438555,107,109,offset_only_acc95,6026
TRUE,6,78.46891598421986,91,-26.528263331608542,57.05652666321709,62.10010381731517,53.05652666321709,90,92,offset_only_acc95,1206
FALSE,27,55.416820493107,97,-25.75662195505057,55.51324391010113,60.68317886744228,51.51324391010113,96,98,offset_only_acc95,6261
TRUE,43,64.37421532387776,96,-22.576920911384516,49.15384182276903,54.3032637797758,45.15384182276903,95,97,offset_only_acc95,10313
FALSE,34,51.43530562687342,104,-23.384912749020742,50.76982549804149,56.077746198356536,46.76982549804149,103,105,offset_only_acc95,8011
FALSE,43,51.15657672670604,102,-23.984870531284713,51.969741062569426,57.2391990390287,47.96974106256943,101,103,offset_only_acc95,10313
TRUE,8,101.39733973891008,102,-35.645286622671726,75.29057324534345,80.56003122180272,71.29057324534345,101,103,offset_only_acc95,1689
TRUE,7,92.2771829217903,102,-42.654270109724926,89.30854021944985,94.57799819590912,85.30854021944985,101,103,offset_only_acc95,1459
TRUE,46,11.20030687096948,99,-5.36759820277642,14.73519640555284,19.94553677752902,10.73519640555284,98,100,offset_only_acc95,11091
FALSE,9,69.99137739671738,102,-33.689444868922394,71.37888973784479,76.64834771430407,67.37888973784479,101,103,offset_only_acc95,1949
FALSE,46,45.39350450012087,99,-18.45912778517655,40.9182555703531,46.12859594232928,36.9182555703531,98,100,offset_only_acc95,11091
FALSE,19,80.38279838452817,97,-34.10462279293536,72.20924558587072,77.37918054321186,68.2092455858707,96,98,offset_only_acc95,4391
FALSE,12,91.24342229589784,109,-36.91494721804429,77.82989443608858,83.23085516767341,73.82989443608858,108,110,offset_only_acc95,2660
FALSE,15,81.88329253375686,102,-31.29062552705448,66.58125105410896,71.85070903056823,62.58125105410896,101,103,offset_only_acc95,3424
TRUE,24,77.27734125772075,99,-30.620561031378273,65.24112206275655,70.45146243473273,61.241122062756546,98,100,offset_only_acc95,5544
TRUE,20,72.60545663139045,96,-30.657130800493917,65.31426160098783,70.4636835579946,61.31426160098784,95,97,offset_only_acc95,4641
TRUE,35,55.245591350458,96,-19.398701472759775,42.79740294551955,47.94682490252632,38.79740294551955,95,97,offset_only_acc95,8252
TRUE,48,39.39045252829184,96,-15.66531645147407,35.33063290294814,40.480054859954905,31.330632902948143,95,97,offset_only_acc95,11587
TRUE,41,50.87218324839931,100,-21.91372303445054,47.82744606890108,53.0576871025836,43.82744606890108,99,101,offset_only_acc95,9808
TRUE,9,80.07278370619377,96,-23.606491500328396,51.21298300065679,56.36240495766356,47.21298300065679,95,97,offset_only_acc95,1949
FALSE,39,40.58615218020683,108,-11.092599353294592,26.185198706589187,31.56789447104747,22.185198706589187,107,109,offset_only_acc95,9335
TRUE,31,59.93260808943998,96,-24.960182245859713,53.920364491719425,59.06978644872619,49.920364491719425,95,97,offset_only_acc95,7273
FALSE,25,72.86813126891676,97,-30.416878958057637,64.83375791611527,70.00369287345642,60.83375791611528,96,98,offset_only_acc95,5783
TRUE,12,90.07243623687384,89,-34.98696783725028,73.97393567450057,78.9735550151611,69.97393567450057,88,90,offset_only_acc95,2660
TRUE,13,72.60545663139045,96,-28.317022353211183,60.634044706422365,65.78346666342912,56.634044706422365,95,97,offset_only_acc95,2922
TRUE,49,73.89095365563158,101,-29.76943998891882,63.53887997783764,68.78882560440618,59.53887997783764,100,102,offset_only_acc95,11812
FALSE,23,101.99156023527084,111,-42.10817849067837,88.21635698135674,93.65335472394692,84.21635698135674,110,112,offset_only_acc95,5325
FALSE,16,61.064710116492286,102,-27.47424262753946,58.94848525507892,64.21794323153819,54.948485255078914,101,103,offset_only_acc95,3661
TRUE,25,69.76432772236045,101,-31.2930484664993,66.5860969329986,71.83604255956715,62.58609693299859,100,102,offset_only_acc95,5783
TRUE,15,68.59249887248878,96,-22.25700707556581,48.51401415113162,53.663436108138384,44.51401415113162,95,97,offset_only_acc95,3424
FALSE,20,98.48826816130357,102,-35.85865642609727,75.71731285219454,80.98677082865382,71.71731285219452,101,103,offset_only_acc95,4641
FALSE,29,61.24665522525081,103,-19.838625010706373,43.677250021412746,48.96603181969549,39.67725002141274,102,104,offset_only_acc95,6760
FALSE,18,60.88090579143373,101,-21.05776659156932,46.115533183138645,51.365478809707184,42.11553318313865,100,102,offset_only_acc95,4140
TRUE,10,95.5201365880325,95,-39.971443793466136,83.94288758693227,89.07158396986794,79.94288758693227,94,96,offset_only_acc95,2183
FALSE,22,73.12795808583924,98,-33.72572390528016,71.45144781056032,76.6416875108295,67.45144781056032,97,99,offset_only_acc95,5100
FALSE,32,73.89095365563158,101,-29.17173007392683,62.34346014785366,67.59340577442221,58.34346014785366,100,102,offset_only_acc95,7518
FALSE,26,63.02396526925072,90,-22.79266779046547,49.58533558093094,54.607054593964634,45.58533558093094,89,91,offset_only_acc95,6026
FALSE,6,111.85689752273676,107,-41.75373456701384,87.50746913402769,92.87173158827612,83.50746913402769,106,108,offset_only_acc95,1206
TRUE,17,62.55281126265057,88,-24.644256200873738,53.288512401747475,58.26578514121175,49.288512401747475,87,89,offset_only_acc95,3901
FALSE,42,64.59064461138682,97,-28.69818813568589,61.39637627137178,66.56631122871292,57.39637627137177,96,98,offset_only_acc95,10053
TRUE,29,55.07250874678286,95,-23.029458807069663,50.058917614139325,55.187613997075,46.05891761413932,94,96,offset_only_acc95,6760
FALSE,38,27.30324264444461,105,-13.14418124331598,30.28836248663196,35.615240674856096,26.28836248663196,104,106,offset_only_acc95,9076
TRUE,39,32.81806265121001,90,-14.28263977685215,32.5652795537043,37.586998566738004,28.5652795537043,89,91,offset_only_acc95,9335
TRUE,47,72.14149711743352,112,-31.050841714397997,66.101683428796,71.55645906622067,62.101683428795994,111,113,offset_only_acc95,11320
TRUE,28,70.65878254609132,105,-34.408696553612,72.817393107224,78.14427129544814,68.817393107224,104,106,offset_only_acc95,6529
FALSE,11,88.2807916869076,100,-38.95791339136552,81.91582678273103,87.14606781641355,77.91582678273103,99,101,offset_only_acc95,2413
FALSE,3,99.86239827471186,93,-45.19277732263393,94.38555464526786,99.47214420980788,90.38555464526786,92,94,offset_only_acc95,481
TRUE,5,70.10205202973002,87,-30.105630214763025,64.21126042952605,69.16593405848246,60.21126042952606,86,88,offset_only_acc95,988
TRUE,16,80.07278370619377,96,-36.62610696826106,77.25221393652212,82.40163589352889,73.25221393652212,95,97,offset_only_acc95,3661
FALSE,45,55.75387435371748,99,-25.543286947155536,55.08657389431107,60.29691426628726,51.08657389431107,98,100,offset_only_acc95,10829
TRUE,14,77.27734125772075,99,-34.29281938543903,72.58563877087806,77.79597914285425,68.58563877087806,98,100,offset_only_acc95,3196
FALSE,17,91.5562561755624,110,-42.10174090473682,88.20348180947364,93.62254221209832,84.20348180947363,109,111,offset_only_acc95,3901
FALSE,49,39.495740968585494,97,-14.148096120832406,32.29619224166481,37.46612719900595,28.296192241664812,96,98,offset_only_acc95,11812
TRUE,33,26.88720383281559,98,-9.678511181940394,23.357022363880787,28.54726206414997,19.357022363880784,97,99,offset_only_acc95,7751
FALSE,10,85.8145271760183,103,-26.749755828391432,57.499511656782865,62.78829345506561,53.499511656782865,102,104,offset_only_acc95,2183
FALSE,41,45.26911096940654,98,-21.399982989948555,46.79996597989711,51.99020568016629,42.79996597989711,97,99,offset_only_acc95,9808
FALSE,4,103.8648448514438,96,-43.75433001186117,91.50866002372231,96.6580819807291,87.50866002372233,95,97,offset_only_acc95,739
TRUE,18,55.416820493107,97,-21.16718555734247,46.33437111468494,51.50430607202608,42.33437111468494,96,98,offset_only_acc95,4140
TRUE,21,61.24665522525081,103,-25.190257792922065,54.38051558584413,59.66929738412688,50.38051558584413,102,104,offset_only_acc95,4854
FALSE,48,81.88329253375686,102,-30.489241405727427,64.97848281145485,70.24794078791413,60.978482811454846,101,103,offset_only_acc95,11587
FALSE,7,106.25956210269828,96,-39.66843908415077,83.33687816830154,88.4863001253083,79.33687816830154,95,97,offset_only_acc95,1459
TRUE,22,91.54786849834636,100,-38.94039030772895,81.8807806154579,87.11102164914041,77.8807806154579,99,101,offset_only_acc95,5100
FALSE,5,110.97213856288758,111,-40.58094613172676,85.16189226345352,90.59889000604372,81.16189226345352,110,112,offset_only_acc95,988
TRUE,27,88.62387984271496,101,-37.320750804941255,78.64150160988251,83.89144723645106,74.64150160988251,100,102,offset_only_acc95,6261
FALSE,40,51.296635104974854,103,-20.15424696151759,44.30849392303518,49.59727572131793,40.30849392303518,102,104,offset_only_acc95,9579
TRUE,4,92.2771829217903,102,-31.362485234241916,66.72497046848383,71.99442844494311,62.72497046848383,101,103,offset_only_acc95,739
FALSE,1,89.29918856156819,103,-35.71612203622871,75.43224407245742,80.72102587074016,71.43224407245742,102,104,offset_only_acc95,1
FALSE,31,69.99137739671738,102,-29.525310846162885,63.05062169232577,68.32007966878504,59.05062169232577,101,103,offset_only_acc95,7273
TRUE,19,65.43365387308698,101,-25.863519758171968,55.727039516343936,60.97698514291248,51.72703951634393,100,102,offset_only_acc95,4391
FALSE,44,48.867774204454854,87,-18.820271218370795,41.64054243674159,46.595216065698,37.64054243674159,86,88,offset_only_acc95,10567
TRUE,30,18.80510628127669,81,-7.849353724232417,19.69870744846483,24.512145942993342,15.698707448464834,80,82,offset_only_acc95,7019
FALSE,14,94.27869736201882,99,-38.61728717122533,81.23457434245066,86.44491471442684,77.23457434245066,98,100,offset_only_acc95,3196
FALSE,21,92.65489251398633,95,-39.45878787478329,82.91757574956658,88.04627213250225,78.91757574956658,94,96,sigma_only_acc95,4854
FALSE,24,91.17724260547168,99,-45.441921573120254,94.88384314624052,100.0941835182167,90.88384314624052,98,100,sigma_only_acc95,5544
FALSE,28,59.338663071355,93,-29.532173340812975,63.06434668162595,68.15093624616597,59.06434668162595,92,94,sigma_only_acc95,6529
TRUE,40,50.13483686272929,95,-25.037412253363737,54.074824506727474,59.203520889663146,50.074824506727474,94,96,sigma_only_acc95,9579
TRUE,45,73.38499825454194,99,-36.66111124090576,77.32222248181152,82.53256285378771,73.32222248181152,98,100,sigma_only_acc95,10829
FALSE,2,96.9547134782651,106,-46.298837300945785,96.59767460189155,101.94333227081538,92.59767460189155,105,107,sigma_only_acc95,214
TRUE,32,39.495740968585494,97,-18.44651014992184,40.89302029984368,46.062955257184825,36.89302029984368,96,98,sigma_only_acc95,7518
TRUE,34,39.17648962031404,94,-19.444584425439245,42.88916885087849,47.996922634079574,38.88916885087849,93,95,sigma_only_acc95,8011
TRUE,50,55.91977400855142,100,-26.358150645838943,56.71630129167789,61.9465423253604,52.71630129167789,99,101,sigma_only_acc95,12047
TRUE,38,54.72061944428001,93,-27.333644682627273,58.66728936525455,63.75387892979455,54.66728936525455,92,94,sigma_only_acc95,9076
FALSE,47,38.271676970219055,86,-19.076761008629155,42.15352201725831,47.085338254567475,38.15352201725831,85,87,sigma_only_acc95,11320
TRUE,44,57.63937548181829,111,-28.78265420769667,61.56530841539334,67.00230615798353,57.56530841539334,110,112,sigma_only_acc95,10567
FALSE,13,74.13998179432626,102,-36.699505486116735,77.39901097223347,82.66846894869275,73.39901097223347,101,103,sigma_only_acc95,2922
FALSE,33,73.6393109947015,100,-36.692093592133766,77.38418718426753,82.61442821795005,73.38418718426753,99,101,sigma_only_acc95,7751
TRUE,11,60.31794727514915,98,-28.738160096486173,61.476320192972345,66.66655989324153,57.47632019297234,97,99,sigma_only_acc95,2413
FALSE,35,56.24649750432484,102,-28.09784404788963,60.19568809577927,65.46514607223854,56.19568809577927,101,103,sigma_only_acc95,8252
TRUE,1,100.86169334699422,95,-41.57362748730809,87.14725497461617,92.27595135755185,83.14725497461617,94,96,sigma_only_acc95,1
TRUE,37,50.581890062851016,98,-24.99082753594299,53.98165507188598,59.17189477215516,49.98165507188598,97,99,sigma_only_acc95,8813
FALSE,36,26.50609133504922,92,-11.199871157342242,26.399742314684485,31.464941300990997,22.399742314684485,91,93,sigma_only_acc95,8557
TRUE,23,66.31154838113287,87,-32.50766378512707,69.01532757025414,73.97000119921056,65.01532757025414,86,88,sigma_only_acc95,5325
TRUE,3,113.40054754371933,105,-56.21603105189794,116.43206210379589,121.75894029202,112.43206210379589,104,106,sigma_only_acc95,481
TRUE,42,33.750473201600094,101,-15.995579708095155,35.991159416190314,41.24110504275885,31.99115941619031,100,102,sigma_only_acc95,10053
FALSE,30,58.50482623268793,117,-25.132402394757744,54.26480478951549,59.80617403844682,50.264804789515495,116,118,sigma_only_acc95,7019
FALSE,8,64.37421532387776,96,-29.280412759443863,62.560825518887725,67.71024747589449,58.560825518887725,95,97,sigma_only_acc95,1689
FALSE,50,64.80475465444701,98,-32.02617790630817,68.05235581261634,73.24259551288552,64.05235581261634,97,99,sigma_only_acc95,12047
TRUE,36,75.11100157583314,106,-37.459893439324674,78.91978687864935,84.26544454757315,74.91978687864935,105,107,sigma_only_acc95,8557
FALSE,37,55.91977400855142,100,-26.757589442503686,57.51517888500737,62.74541991868989,53.51517888500737,99,101,sigma_only_acc95,8813
TRUE,2,112.05388901478366,92,-46.020344245586216,96.04068849117245,101.10588747747894,92.04068849117245,91,93,sigma_only_acc95,214
TRUE,26,79.6703022701288,108,-39.60350994191315,83.2070198838263,88.5897156482846,79.2070198838263,107,109,sigma_only_acc95,6026
TRUE,6,78.46891598421986,91,-38.27949460603399,80.55898921206798,85.60256636616606,76.55898921206798,90,92,sigma_only_acc95,1206
FALSE,27,55.416820493107,97,-27.641212901540634,59.28242580308127,64.45236076042241,55.28242580308127,96,98,sigma_only_acc95,6261
TRUE,43,64.37421532387776,96,-32.18649773201377,68.37299546402754,73.5224174210343,64.37299546402754,95,97,sigma_only_acc95,10313
FALSE,34,51.43530562687342,104,-25.54115456981026,55.08230913962052,60.39022983993557,51.08230913962052,103,105,sigma_only_acc95,8011
FALSE,43,51.15657672670604,102,-25.197216250864397,54.394432501728794,59.663890478188065,50.394432501728794,101,103,sigma_only_acc95,10313
TRUE,8,101.39733973891008,102,-43.66225540735981,91.32451081471962,96.5939687911789,87.32451081471962,101,103,sigma_only_acc95,1689
TRUE,7,92.2771829217903,102,-42.94635995692009,89.89271991384018,95.16217789029946,85.89271991384018,101,103,sigma_only_acc95,1459
TRUE,46,11.20030687096948,99,-3.9381683412612487,11.876336682522496,17.08667705449868,7.876336682522499,98,100,sigma_only_acc95,11091
FALSE,9,69.99137739671738,102,-33.89383704227678,71.78767408455356,77.05713206101282,67.78767408455356,101,103,sigma_only_acc95,1949
FALSE,46,45.39350450012087,99,-22.63644728107137,49.27289456214273,54.48323493411891,45.27289456214273,98,100,sigma_only_acc95,11091
FALSE,19,80.38279838452817,97,-38.63364757294401,81.26729514588801,86.43723010322915,77.26729514588801,96,98,sigma_only_acc95,4391
FALSE,12,91.24342229589784,109,-42.6221584633484,89.2443169266968,94.64527765828164,85.2443169266968,108,110,sigma_only_acc95,2660
FALSE,15,81.88329253375686,102,-40.69189150700995,85.38378301401991,90.6532409904792,81.38378301401991,101,103,sigma_only_acc95,3424
TRUE,24,77.27734125772075,99,-38.48570688776895,80.9714137755379,86.18175414751408,76.97141377553788,98,100,sigma_only_acc95,5544
TRUE,20,72.60545663139045,96,-36.082143123908125,76.16428624781625,81.31370820482302,72.16428624781625,95,97,sigma_only_acc95,4641
TRUE,35,55.245591350458,96,-25.89128583706099,55.78257167412198,60.93199363112875,51.78257167412198,95,97,sigma_only_acc95,8252
TRUE,48,39.39045252829184,96,-19.69411666306485,43.3882333261297,48.537655283136466,39.3882333261297,95,97,sigma_only_acc95,11587
TRUE,41,50.87218324839931,100,-25.39167591004351,54.78335182008702,60.01359285376954,50.78335182008702,99,101,sigma_only_acc95,9808
TRUE,9,80.07278370619377,96,-39.55236952937201,83.10473905874402,88.25416101575078,79.10473905874402,95,97,sigma_only_acc95,1949
FALSE,39,40.58615218020683,108,-20.193202907838188,44.386405815676376,49.76910158013466,40.386405815676376,107,109,sigma_only_acc95,9335
TRUE,31,59.93260808943998,96,-28.615616827182052,61.231233654364104,66.38065561137087,57.231233654364104,95,97,sigma_only_acc95,7273
FALSE,25,72.86813126891676,97,-36.38845844152439,76.77691688304878,81.94685184038993,72.77691688304878,96,98,sigma_only_acc95,5783
TRUE,12,90.07243623687384,89,-43.82689593234137,91.65379186468274,96.65341120534328,87.65379186468276,88,90,sigma_only_acc95,2660
TRUE,13,72.60545663139045,96,-36.21557745886634,76.43115491773268,81.58057687473945,72.43115491773268,95,97,sigma_only_acc95,2922
TRUE,49,73.89095365563158,101,-36.77486197428658,77.54972394857316,82.7996695751417,73.54972394857316,100,102,sigma_only_acc95,11812
FALSE,23,101.99156023527084,111,-50.694284288891616,105.38856857778325,110.82556632037344,101.38856857778325,110,112,sigma_only_acc95,5325
FALSE,16,61.064710116492286,102,-29.8449444997221,63.6898889994442,68.95934697590347,59.6898889994442,101,103,sigma_only_acc95,3661
TRUE,25,69.76432772236045,101,-34.55375594636295,73.1075118927259,78.35745751929444,69.1075118927259,100,102,sigma_only_acc95,5783
TRUE,15,68.59249887248878,96,-29.484875770344654,62.96975154068931,68.11917349769608,58.96975154068931,95,97,sigma_only_acc95,3424
FALSE,20,98.48826816130357,102,-47.96992414145296,99.93984828290591,105.2093062593652,95.93984828290591,101,103,sigma_only_acc95,4641
FALSE,29,61.24665522525081,103,-28.494242319154583,60.98848463830917,66.27726643659192,56.98848463830917,102,104,sigma_only_acc95,6760
FALSE,18,60.88090579143373,101,-28.75462206519145,61.5092441303829,66.75918975695144,57.5092441303829,100,102,sigma_only_acc95,4140
TRUE,10,95.5201365880325,95,-47.55544548194424,99.11089096388848,104.23958734682417,95.11089096388848,94,96,sigma_only_acc95,2183
FALSE,22,73.12795808583924,98,-36.535003245939585,77.07000649187917,82.26024619214834,73.07000649187918,97,99,sigma_only_acc95,5100
FALSE,32,73.89095365563158,101,-36.13831080851471,76.27662161702942,81.52656724359797,72.27662161702942,100,102,sigma_only_acc95,7518
FALSE,26,63.02396526925072,90,-30.16569944925125,64.3313988985025,69.3531179115362,60.33139889850249,89,91,sigma_only_acc95,6026
FALSE,6,111.85689752273676,107,-50.56291401582525,105.1258280316505,110.49009048589896,101.1258280316505,106,108,sigma_only_acc95,1206
TRUE,17,62.55281126265057,88,-30.500889111373667,65.00177822274733,69.97905096221162,61.00177822274733,87,89,sigma_only_acc95,3901
FALSE,42,64.59064461138682,97,-32.269338862184206,68.53867772436841,73.70861268170955,64.53867772436843,96,98,sigma_only_acc95,10053
TRUE,29,55.07250874678286,95,-27.21304931377676,58.42609862755352,63.554795010489194,54.42609862755352,94,96,sigma_only_acc95,6760
FALSE,38,27.30324264444461,105,-13.492443963786616,30.984887927573233,36.31176611579737,26.984887927573237,104,106,sigma_only_acc95,9076
TRUE,39,32.81806265121001,90,-16.400792514248028,36.801585028496056,41.82330404152975,32.801585028496056,89,91,sigma_only_acc95,9335
TRUE,47,72.14149711743352,112,-35.002664023968805,74.00532804793761,79.4601036853623,70.00532804793761,111,113,sigma_only_acc95,11320
TRUE,28,70.65878254609132,105,-35.02837514010482,74.05675028020964,79.38362846843377,70.05675028020964,104,106,sigma_only_acc95,6529
FALSE,11,88.2807916869076,100,-42.709942467195525,89.41988493439105,94.65012596807355,85.41988493439105,99,101,sigma_only_acc95,2413
FALSE,3,99.86239827471186,93,-49.90976783944832,103.81953567889664,108.90612524343663,99.81953567889664,92,94,sigma_only_acc95,481
TRUE,5,70.10205202973002,87,-33.357107616456645,70.71421523291329,75.6688888618697,66.71421523291329,86,88,sigma_only_acc95,988
TRUE,16,80.07278370619377,96,-39.73840543770467,83.47681087540934,88.62623283241611,79.47681087540934,95,97,sigma_only_acc95,3661
FALSE,45,55.75387435371748,99,-24.43968503583417,52.87937007166834,58.08971044364452,48.87937007166833,98,100,sigma_only_acc95,10829
TRUE,14,77.27734125772075,99,-37.94309886811203,79.88619773622406,85.09653810820025,75.88619773622406,98,100,sigma_only_acc95,3196
FALSE,17,91.5562561755624,110,-43.06422755030998,90.12845510061996,95.54751550324464,86.12845510061996,109,111,sigma_only_acc95,3901
FALSE,49,39.495740968585494,97,-19.309988270688816,42.61997654137763,47.78991149871878,38.619976541377625,96,98,sigma_only_acc95,11812
TRUE,33,26.88720383281559,98,-12.37472171053942,28.74944342107884,33.93968312134802,24.74944342107884,97,99,sigma_only_acc95,7751
FALSE,10,85.8145271760183,103,-41.33192864269463,86.66385728538926,91.952639083672,82.66385728538926,102,104,sigma_only_acc95,2183
FALSE,41,45.26911096940654,98,-22.475254874994516,48.95050974998903,54.14074945025821,44.95050974998903,97,99,sigma_only_acc95,9808
FALSE,4,103.8648448514438,96,-48.93870034495201,101.87740068990402,107.0268226469108,97.87740068990402,95,97,sigma_only_acc95,739
TRUE,18,55.416820493107,97,-27.47194135121318,58.94388270242636,64.1138176597675,54.94388270242635,96,98,sigma_only_acc95,4140
TRUE,21,61.24665522525081,103,-29.6075437275604,63.2150874551208,68.50386925340355,59.2150874551208,102,104,sigma_only_acc95,4854
FALSE,48,81.88329253375686,102,-39.90930035810694,83.81860071621388,89.08805869267314,79.81860071621388,101,103,sigma_only_acc95,11587
FALSE,7,106.25956210269828,96,-52.807487605652526,109.61497521130504,114.76439716831182,105.61497521130504,95,97,sigma_only_acc95,1459
TRUE,22,91.54786849834636,100,-44.40508324224696,92.81016648449392,98.04040751817644,88.81016648449392,99,101,sigma_only_acc95,5100
FALSE,5,110.97213856288758,111,-52.010450694562984,108.02090138912595,113.45789913171616,104.02090138912595,110,112,sigma_only_acc95,988
TRUE,27,88.62387984271496,101,-43.985497816519675,91.97099563303937,97.2209412596079,87.97099563303935,100,102,sigma_only_acc95,6261
FALSE,40,51.296635104974854,103,-25.04768213568817,54.09536427137634,59.38414606965908,50.09536427137633,102,104,sigma_only_acc95,9579
TRUE,4,92.2771829217903,102,-44.6945104762686,93.3890209525372,98.65847892899646,89.3890209525372,101,103,sigma_only_acc95,739
FALSE,1,89.29918856156819,103,-44.55962147774285,93.11924295548567,98.40802475376844,89.11924295548569,102,104,sigma_only_acc95,1
FALSE,31,69.99137739671738,102,-33.74240815764448,71.48481631528897,76.75427429174823,67.48481631528897,101,103,sigma_only_acc95,7273
TRUE,19,65.43365387308698,101,-31.98182179639865,67.9636435927973,73.21358921936584,63.9636435927973,100,102,sigma_only_acc95,4391
FALSE,44,48.867774204454854,87,-23.301860324192713,50.603720648385426,55.55839427734184,46.603720648385426,86,88,sigma_only_acc95,10567
TRUE,30,18.80510628127669,81,-8.438917896595308,20.877835793190616,25.691274287719125,16.877835793190616,80,82,sigma_only_acc95,7019
FALSE,14,94.27869736201882,99,-47.13247813711071,98.26495627422142,103.4752966461976,94.26495627422142,98,100,sigma_only_acc95,3196
FALSE,21,92.65489251398633,95,-36.78083788238275,79.5616757647655,87.25472033916901,73.5616757647655,93,96,offset_sigma_acc95,4854
FALSE,24,91.17724260547168,99,-40.687704489360186,87.37540897872037,95.19091953668465,81.37540897872037,97,100,offset_sigma_acc95,5544
FALSE,28,59.338663071355,93,-26.553323629860657,59.10664725972131,66.73653160653133,53.10664725972131,91,94,offset_sigma_acc95,6529
TRUE,40,50.13483686272929,95,-21.446882569172235,48.89376513834447,56.58680971274798,42.89376513834447,93,96,offset_sigma_acc95,9579
TRUE,45,73.38499825454194,99,-33.061780562259095,72.12356112451819,79.93907168248246,66.12356112451819,97,100,offset_sigma_acc95,10829
FALSE,2,96.9547134782651,106,-36.65165002460764,79.30330004921528,87.321786552601,73.30330004921528,104,107,offset_sigma_acc95,214
TRUE,32,39.495740968585494,97,-15.01314598848127,36.02629197696254,43.78119441297426,30.026291976962536,95,98,offset_sigma_acc95,7518
TRUE,34,39.17648962031404,94,-16.18003638949809,38.36007277899618,46.0217034537978,32.36007277899618,92,95,offset_sigma_acc95,8011
TRUE,50,55.91977400855142,100,-19.222373056812227,44.444746113624454,52.29010766414824,38.444746113624454,98,101,offset_sigma_acc95,12047
TRUE,38,54.72061944428001,93,-19.429214917747306,44.85842983549461,52.48831418230462,38.85842983549461,91,94,offset_sigma_acc95,9076
FALSE,47,38.271676970219055,86,-18.366288440881405,42.73257688176281,50.13030123772656,36.73257688176281,84,87,offset_sigma_acc95,11320
TRUE,44,57.63937548181829,111,-22.62869439749922,51.25738879499844,59.41288540888373,45.25738879499844,109,112,offset_sigma_acc95,10567
FALSE,13,74.13998179432626,102,-25.88114749437263,57.76229498874526,65.66648195343417,51.76229498874527,100,103,offset_sigma_acc95,2922
FALSE,33,73.6393109947015,100,-32.66469371436033,71.32938742872066,79.17474897924444,65.32938742872066,98,101,offset_sigma_acc95,7751
TRUE,11,60.31794727514915,98,-20.586037532618526,47.17207506523705,54.95743461564082,41.172075065237046,96,99,offset_sigma_acc95,2413
FALSE,35,56.24649750432484,102,-21.547924548903225,49.09584909780645,57.000036062495354,43.09584909780645,100,103,offset_sigma_acc95,8252
TRUE,1,100.86169334699422,95,-28.848948049791925,63.69789609958385,71.39094067398736,57.69789609958385,93,96,offset_sigma_acc95,1
TRUE,37,50.581890062851016,98,-19.966157040769627,45.93231408153925,53.71767363194302,39.93231408153925,96,99,offset_sigma_acc95,8813
