target_year,curve_uncert,offset_14c_age,measurement_error,offset_magnitude,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
3377,18,3197.928857,22.62846783,28.35814008,0,1,54,80,16,NA
3380,16,3153.976499,16.88705309,9.224659507,1,1,35,90,NA,NA
3381,16,3225.917882,16.81227611,39.44785609,0,0,34,75,23,10
3381,16,3151.77342,11.00036421,1.137576276,1,1,25,60,NA,NA
3381,16,3190.959819,19.2615161,-4.395754379,0,1,48,76,5,NA
3382,16,3088.450165,31.30772667,-28.8508303,0,0,87,160,21,7
3383,16,3101.783627,31.13915652,-24.97915046,0,1,81,160,15,NA
3383,16,3239.394343,30.14687406,21.59431903,0,1,66,139,19,NA
3389,17,3177.512727,22.64636138,2.096111048,1,1,50,84,NA,NA
3391,17,3184.114334,11.25253704,3.660056554,1,1,43,72,NA,NA
3391,17,3238.818105,33.46715889,45.02463839,0,1,71,156,9,NA
3391,17,3164.898128,12.5621552,-28.95364892,1,1,28,74,NA,NA
3392,17,3181.371694,15.58843613,-10.915083,1,1,46,77,NA,NA
3392,17,3104.139345,31.4521934,-24.82674706,0,0,81,163,22,3
3393,17,3237.787184,25.89163968,35.78400521,0,1,51,111,11,NA
3393,17,3186.349967,25.83911475,4.488577461,1,1,54,84,NA,NA
3393,17,3106.302199,22.28387485,-46.01119391,0,0,63,126,25,11
3395,16,3257.832188,33.82659605,41.82816206,0,0,82,167,11,1
3395,16,3173.131776,11.37411569,-3.468490532,1,1,37,73,NA,NA
3401,15,3190.861937,33.65161874,-9.345893795,1,1,63,108,NA,NA
3402,15,3237.946316,26.80313505,10.97685127,0,1,55,121,1,NA
3406,17,3150.788113,28.55036197,-36.08842513,0,1,58,135,6,NA
3406,17,3187.176302,26.51738931,-7.572930702,1,1,53,86,NA,NA
3408,17,3153.883895,29.99089959,-11.63967629,0,1,63,136,5,NA
3408,17,3107.52984,32.68807268,-22.53402984,0,0,81,168,36,15
3411,17,3238.717915,24.73344469,36.81213243,1,1,45,107,NA,NA
3414,17,3203.750021,8.467693701,-27.50819742,1,1,40,60,NA,NA
3417,17,3235.589742,19.07157672,23.15345609,1,1,42,86,NA,NA
3418,17,3253.44035,13.51390216,47.20785916,0,1,30,63,33,NA
3419,17,3191.904976,10.18537049,-18.81074912,0,1,37,69,6,NA
3419,17,3262.149413,30.10343697,25.06010528,1,1,78,152,NA,NA
3421,18,3277.982832,25.73795122,22.71356832,0,0,63,119,33,26
3423,18,3188.816723,26.67397031,-28.71961077,1,1,52,86,NA,NA
3424,17,3159.890082,14.96181926,-26.20698544,0,1,31,78,28,NA
3424,17,3211.143734,22.89524178,20.20033444,1,1,44,84,NA,NA
3424,17,3229.106397,25.90585073,12.80943756,1,1,51,100,NA,NA
3424,17,3228.958752,22.72108143,-23.40829736,1,1,49,92,NA,NA
3431,16,3275.69375,14.13788443,49.72199807,0,0,32,85,25,20
3431,16,3240.986274,28.93902861,45.64008242,0,1,60,137,4,NA
3434,15,3240.222284,24.03268828,44.70007406,0,1,55,106,8,NA
3436,15,3108.504957,26.79239764,-41.30187482,0,0,68,147,66,49
3442,14,3191.063786,26.32487839,10.12248185,1,1,53,86,NA,NA
3445,14,3211.45393,10.07278658,-1.895627868,1,1,39,62,NA,NA
3446,13,3199.921496,11.07533713,-10.8173142,1,1,43,65,NA,NA
3446,13,3256.481142,28.38161472,20.47414677,1,1,67,158,NA,NA
3446,13,3193.833369,24.37121876,-11.3847042,1,1,50,81,NA,NA
3448,13,3250.572488,32.20285613,23.7345279,1,1,75,163,NA,NA
3451,12,3198.724,27.59098311,-32.73219748,0,1,54,86,4,NA
3453,12,3265.425985,31.23450717,21.10946572,1,1,72,154,NA,NA
3455,12,3224.485506,21.27921226,-6.72534802,1,1,46,86,NA,NA
3456,12,3262.328899,13.74057262,-12.48248087,1,1,25,68,NA,NA
3459,11,3237.206389,30.44666005,-14.88195707,1,1,70,141,NA,NA
3460,11,3248.325565,19.64816124,-8.626068966,1,1,37,98,NA,NA
3466,11,3287.24096,23.51238301,-5.521078315,1,1,60,107,NA,NA
3466,11,3230.169537,11.34567257,-29.22441144,0,1,30,70,9,NA
3468,11,3294.710421,17.42694065,19.52119549,1,1,66,100,NA,NA
3470,11,3285.074349,23.5916003,-28.32390461,1,1,62,108,NA,NA
3470,11,3224.870426,32.87650429,-40.74676035,0,1,65,123,10,NA
3471,11,3310.823911,25.74856197,29.81853448,0,1,67,118,17,NA
3472,11,3259.366543,12.82312656,-38.7595736,1,1,26,59,NA,NA
3472,11,3252.643009,23.06728515,-23.97486926,1,1,46,132,NA,NA
3472,11,3302.898814,13.97258951,3.071749327,0,1,51,97,12,NA
3474,11,3255.006532,28.89482432,-31.51238754,1,1,62,158,NA,NA
3474,11,3213.58133,17.04498651,-43.77922623,0,0,41,69,22,18
3474,11,3267.116957,11.36138387,-3.829293209,1,1,23,52,NA,NA
3474,11,3300.030695,22.90154813,27.87324484,0,1,70,105,7,NA
3475,11,3243.32757,13.54314536,-31.37993494,0,1,32,69,7,NA
3477,11,3304.846271,22.47457966,1.855949429,0,1,67,106,7,NA
3478,11,3260.548178,26.56137663,10.70168798,1,1,62,142,NA,NA
3482,11,3290.404574,11.06725041,-3.060403629,1,1,53,95,NA,NA
3483,11,3276.121261,10.52069306,3.560739639,1,1,25,69,NA,NA
3483,11,3297.224764,18.54473774,10.81950436,1,1,56,101,NA,NA
3483,11,3226.289404,15.83244025,-48.54821179,0,0,32,74,28,17
3484,11,3287.05302,27.85533944,23.35147373,1,1,71,117,NA,NA
3485,11,3265.168993,20.41359798,-17.28432467,1,1,39,126,NA,NA
3486,11,3304.178387,22.7535656,26.711366,1,1,67,105,NA,NA
3487,11,3299.837734,10.64567451,-12.43356147,1,1,52,89,NA,NA
3488,11,3217.400924,32.30117622,-40.5378938,0,0,59,111,33,5
3489,11,3264.316265,12.6822848,-45.93727274,0,1,26,62,8,NA
3490,11,3327.664548,18.0888742,40.66102416,0,1,58,107,3,NA
3490,11,3268.256943,15.36380896,-30.8663321,0,1,27,93,7,NA
3492,11,3330.965349,31.66158764,28.20043794,1,1,90,181,NA,NA
3494,11,3339.376551,18.01335445,30.79544615,1,1,66,139,NA,NA
3495,11,3263.15143,32.71593991,-39.40628862,0,1,80,156,1,NA
3495,11,3307.458139,24.31327445,-36.57723023,1,1,67,110,NA,NA
3496,11,3356.832793,23.46363044,40.50922203,0,1,82,162,19,NA
3496,11,3365.551925,23.06696163,38.21354511,0,1,71,159,70,NA
3497,11,3352.685598,16.5317845,-9.114851896,0,1,66,146,18,NA
3499,11,3246.832613,27.68134619,-45.85110054,0,0,56,142,16,4
3499,11,3342.936599,23.9970146,42.64512272,1,1,91,158,NA,NA
3499,11,3343.220424,30.10465642,27.30532056,1,1,103,179,NA,NA
3500,11,3311.730656,10.16660604,-17.41914111,1,1,60,80,NA,NA
3502,11,3372.474244,18.05642388,48.26493722,0,0,63,107,70,61
3503,11,3330.537855,15.54585623,9.423267771,1,1,56,96,NA,NA
3507,11,3295.603372,28.71610401,-20.02142628,1,1,83,117,NA,NA
3508,11,3291.2218,34.76548224,-33.48583169,1,1,86,160,NA,NA
3509,11,3318.153837,14.06199755,28.22277884,1,1,52,83,NA,NA
3509,11,3318.606934,31.54208399,37.74045762,1,1,77,168,NA,NA
3512,11,3322.399994,16.62849938,-19.78012947,1,1,57,87,NA,NA
3512,11,3311.499175,20.53527216,12.1240478,1,1,63,104,NA,NA
3512,11,3336.83974,16.52048794,10.44767313,1,1,60,125,NA,NA
3513,11,3281.419767,19.81120915,-7.065251702,0,1,59,104,19,NA
3514,11,3353.86043,12.19930186,32.16228581,0,1,54,122,48,NA
3515,11,3353.141612,30.39228144,21.41062522,1,1,102,177,NA,NA
3515,11,3317.453418,24.3106373,-4.362574173,1,1,65,124,NA,NA
3515,11,3373.524122,8.746861752,46.89447756,0,0,44,83,59,55
3517,11,3325.986297,23.64323251,12.71353725,1,1,68,144,NA,NA
3517,11,3270.623421,31.45585191,2.819798631,0,1,71,143,12,NA
3517,11,3260.363719,34.13451278,-12.04088563,0,1,89,167,14,NA
3517,11,3348.315001,8.204429834,23.47080244,1,1,37,121,NA,NA
3519,11,3212.888091,34.32620423,-38.32465764,0,0,61,113,65,37
3521,11,3259.164471,26.74484515,-31.93799781,0,0,61,146,21,1
3523,11,3345.508631,23.9956327,7.205747766,1,1,93,161,NA,NA
3526,11,3316.716652,11.38404237,11.45720014,1,1,53,80,NA,NA
3526,11,3319.700318,27.97916242,-34.77150206,1,1,75,152,NA,NA
3527,11,3301.553139,22.7466432,-41.28054122,1,1,70,104,NA,NA
3527,11,3329.079929,8.288633034,12.63129984,1,1,50,81,NA,NA
3529,11,3342.643935,24.1871355,4.618694657,1,1,91,161,NA,NA
3533,11,3358.523584,32.69428142,-10.91269958,0,1,100,188,10,NA
3533,11,3225.752736,22.52430012,-47.27712409,0,0,47,94,75,53
3534,11,3307.016173,34.52626198,-18.4968695,1,1,81,166,NA,NA
3534,11,3306.418739,14.90525402,10.26457541,1,1,52,88,NA,NA
3535,11,3333.109618,23.82974577,21.58992128,1,1,75,149,NA,NA
3536,11,3389.300929,27.12944729,46.62173842,0,0,72,147,43,14
3536,11,3266.238015,23.48062287,-10.51887423,0,1,49,132,5,NA
3537,11,3292.398914,23.16113936,-8.967713895,1,1,68,108,NA,NA
3538,11,3322.878967,19.24628508,7.806749013,0,1,57,101,3,NA
3539,11,3298.09797,10.39461227,-6.570548145,1,1,53,95,NA,NA
3540,11,3372.176171,9.201481847,48.01091524,0,0,45,79,34,30
3540,11,3288.130566,13.35480633,-2.143040416,1,1,53,97,NA,NA
3541,11,3314.32552,8.276066334,-1.039125165,0,1,51,78,1,NA
3543,11,3280.992314,8.141396713,-18.78140955,0,1,26,65,56,NA
3544,11,3329.156868,32.06451975,44.71819857,1,1,88,178,NA,NA
3544,11,3285.919814,29.17253095,35.92740686,1,1,76,121,NA,NA
3545,11,3363.690056,28.70838703,26.8124334,0,1,86,184,18,NA
3546,11,3307.632909,23.02609174,-2.605475695,1,1,66,107,NA,NA
3546,11,3271.117712,17.91348324,-42.43858883,0,1,35,107,58,NA
3551,11,3325.287224,30.02512063,46.66395201,1,1,81,169,NA,NA
3555,11,3302.397644,14.84503256,4.180841614,1,1,52,98,NA,NA
3555,11,3363.619635,10.15701624,42.79911215,0,0,45,82,13,10
3558,11,3315.366635,25.24499464,10.63267514,1,1,66,127,NA,NA
3558,11,3336.202505,22.77730254,-21.71971798,1,1,77,154,NA,NA
3558,11,3320.488414,20.07465136,9.769538068,1,1,62,109,NA,NA
3559,11,3342.787626,23.30753878,-19.07069227,1,1,89,156,NA,NA
3559,11,3368.323476,30.9858522,37.64981839,0,1,87,187,6,NA
3560,11,3325.362528,17.11781681,-21.40706677,1,1,56,93,NA,NA
3561,11,3284.497533,8.207278724,-22.02777551,0,0,34,79,14,2
3561,11,3329.680505,34.18913301,2.436727006,1,1,91,184,NA,NA
3561,11,3374.672533,11.16324878,39.01073427,0,0,51,89,13,8
3564,11,3379.527429,27.36995997,43.27582205,0,1,76,162,9,NA
3564,11,3317.369591,14.32654894,-40.80483394,0,1,52,82,3,NA
3565,11,3298.653107,19.4765561,-29.75614783,0,1,61,103,6,NA
3565,11,3337.07704,24.80881576,-0.270632631,1,1,82,161,NA,NA
3567,11,3332.936163,14.90910118,-24.75871954,1,1,53,103,NA,NA
3569,11,3320.612242,14.17798158,-24.32664107,0,1,54,84,6,NA
3570,11,3410.684811,19.05260645,45.24837977,0,0,72,130,21,4
3571,11,3374.751636,34.12104493,32.5628679,1,1,94,205,NA,NA
3571,11,3390.529099,25.61198112,36.08132238,0,1,73,132,9,NA
3571,11,3281.383415,24.60483763,-31.69969018,0,0,64,113,15,7
3572,11,3348.884205,24.22937524,-7.9015229830000004,1,1,98,163,NA,NA
3573,11,3338.820867,13.38507786,-40.7605048,1,1,56,117,NA,NA
3573,11,3387.683737,13.90627517,18.00299978,0,1,63,98,7,NA
3574,11,3352.056354,27.08539817,9.62478118,1,1,101,173,NA,NA
3575,11,3399.873924,27.50712145,44.4941371,0,1,84,149,6,NA
3575,11,3358.56058,24.64800817,-42.22565654,1,1,83,162,NA,NA
3577,11,3404.997984,28.44188117,35.93105422,0,1,88,164,6,NA
3579,11,3406.872714,17.74430077,-6.55403689,0,1,70,120,11,NA
3580,11,3400.708644,33.96838052,-28.03375032,1,1,97,200,NA,NA
3581,11,3264.908607,23.35506168,-44.8063486,0,0,49,131,33,20
3581,11,3368.657419,9.916707228,8.861713158,1,1,45,83,NA,NA
3582,11,3387.282389,24.73178874,1.748622628,1,1,74,129,NA,NA
3582,11,3397.831353,31.85381908,28.52858603,1,1,90,184,NA,NA
3584,11,3344.342429,24.61848059,-34.83584272,1,1,93,162,NA,NA
3586,11,3372.603334,11.97031894,5.869857525,1,1,52,92,NA,NA
3587,11,3342.124125,12.43815151,-30.7221937,0,1,60,130,8,NA
3590,11,3420.896055,8.085092679,43.56410434,0,0,37,86,50,3
3593,11,3404.108832,14.4700123,22.87822182,1,1,64,114,NA,NA
3596,11,3375.127034,13.47367879,-25.06018842,0,1,53,92,3,NA
3597,11,3363.989047,17.46042807,-19.03070942,0,1,62,122,3,NA
3597,11,3357.303094,23.07308404,-43.41919404,1,1,80,159,NA,NA
3598,11,3439.641887,28.36176188,8.896747604,0,1,97,207,40,NA
3601,11,3358.561325,29.64871701,-19.30526139,1,1,96,181,NA,NA
3603,11,3414.462858,8.185677346,30.11984306,0,1,48,95,34,NA
3603,11,3311.85693,31.77818634,-35.62656783,0,1,76,158,41,NA
3605,11,3390.370953,20.20763171,37.0859158,1,1,65,113,NA,NA
3605,11,3413.760259,10.79266283,25.79750444,0,1,49,112,32,NA
3606,11,3377.696684,22.13446042,-16.76587281,1,1,63,125,NA,NA
3607,11,3401.955178,29.05065969,-1.958204363,1,1,88,166,NA,NA
3607,11,3387.477206,21.00215184,19.619679820000002,1,1,67,113,NA,NA
3607,11,3418.279975,9.782058046,39.76722679,0,0,43,99,31,4
3611,11,3440.467767,30.61529277,29.23224326,0,0,103,219,27,3
3611,11,3379.399607,11.50190578,13.60278861,1,1,58,90,NA,NA
3613,11,3355.454564,28.58002058,-20.21012434,1,1,95,174,NA,NA
3615,11,3409.245973,21.9189698,45.8677741,0,1,80,139,10,NA
3616,11,3404.021605,17.94448932,30.94332756,0,1,71,119,5,NA
3616,11,3345.890016,11.57877645,-48.04360359,1,1,57,132,NA,NA
3617,11,3359.857138,29.46725246,21.64051353,1,1,95,182,NA,NA
3617,11,3399.864481,27.61070434,-1.71368653,1,1,84,150,NA,NA
3617,11,3393.432361,28.94691284,39.55238799,1,1,82,165,NA,NA
3618,12,3359.393307,13.30106698,-12.66106034,1,1,53,119,NA,NA
3619,12,3359.054376,30.73647831,-13.75506946,1,1,94,186,NA,NA
3619,12,3435.451559,29.96218043,45.972646,0,1,104,211,18,NA
3619,12,3372.662106,15.39367442,-14.94893921,1,1,57,95,NA,NA
3620,12,3399.657081,29.48612505,16.10313219,1,1,86,166,NA,NA
3621,12,3335.774572,23.15215827,-47.86633954,0,1,78,155,46,NA
3621,12,3316.933238,26.26514029,-29.64713678,0,0,73,136,58,4
3622,12,3426.041655,28.55042102,34.13879722,0,1,97,190,12,NA
3623,12,3367.284828,30.55766994,44.16253848,1,1,85,182,NA,NA
3623,12,3387.359671,8.400738906,7.64836655,1,1,51,88,NA,NA
3623,12,3419.478745,27.4589258,28.2644626,1,1,95,176,NA,NA
3627,12,3409.443925,17.29471611,3.987255576,0,1,73,124,3,NA
3628,12,3337.519995,8.965240703,-49.94828783,0,0,40,90,55,49
3631,12,3359.902057,24.8582363,-20.21112109,1,1,85,164,NA,NA
3633,12,3347.579595,13.39695812,-29.7787315,0,1,66,139,13,NA
3633,12,3417.065159,17.70021305,36.52638239,0,1,63,146,2,NA
3633,12,3346.922171,32.41150928,-32.98498166,0,1,108,180,3,NA
3634,13,3391.894127,19.77931976,26.92231396,1,1,67,116,NA,NA
3635,13,3360.524617,15.36385443,-24.75270408,0,1,56,121,3,NA
3636,13,3423.929096,15.70878721,31.26790889,0,1,58,132,2,NA
3637,13,3358.879556,11.25595332,-19.39471101,0,1,49,102,10,NA
3638,13,3448.03676,20.4630484,46.01900273,0,1,69,157,7,NA
3639,13,3392.053905,23.78305003,-13.86748697,1,1,75,125,NA,NA
3639,13,3380.623002,29.01224051,-49.26508367,1,1,77,175,NA,NA
3641,13,3380.791679,22.15319643,-22.53911451,0,1,62,119,4,NA
3645,13,3393.619639,11.32357228,-17.12968182,0,1,58,98,4,NA
3647,13,3421.359433,28.09641411,-16.1812833,1,1,98,184,NA,NA
3649,14,3382.193687,18.97186211,-22.23486323,0,0,62,108,12,3
3649,14,3417.755424,14.25856905,-16.35950364,1,1,56,132,NA,NA
3651,15,3416.601215,18.65625221,-28.02446792,1,1,66,145,NA,NA
3656,16,3443.671297,11.88203131,12.4982412,1,1,53,109,NA,NA
3656,16,3493.53744,29.40747961,6.212558132,0,1,101,167,60,NA
3656,16,3404.606193,24.07863405,-20.05889236,0,1,82,142,3,NA
3657,17,3445.44889,33.18760653,49.94453583,1,1,111,229,NA,NA
3657,17,3388.735027,31.86756322,-40.52697876,0,1,86,193,9,NA
3659,17,3480.807778,34.0658236,13.54316529,0,1,105,189,37,NA
3661,17,3389.425634,20.40679548,-34.956377,0,1,72,112,9,NA
3661,17,3401.209127,13.67384123,-20.02016434,0,1,67,116,1,NA
3662,17,3384.013049,25.11615432,-34.89581929,0,1,71,134,10,NA
3662,17,3454.480167,27.59083554,-22.81009499,1,1,93,194,NA,NA
3662,17,3394.352682,17.69807136,-22.97597185,0,1,71,109,4,NA
3662,17,3442.388374,22.70949266,-12.35395316,1,1,75,180,NA,NA
3665,19,3448.30223,21.04560898,36.86234702,0,1,73,162,2,NA
3665,19,3436.401291,15.76704957,29.26745997,1,1,54,130,NA,NA
3666,19,3394.197558,31.57416931,-39.13749326,1,1,84,182,NA,NA
3667,20,3383.29379,12.66607538,-34.77617314,0,1,56,90,31,NA
3668,20,3365.719773,29.78841754,-48.26957814,0,1,85,182,2,NA
3669,20,3458.578393,30.60667547,36.0931566,0,1,97,195,8,NA
3671,19,3430.879786,19.52136861,23.58017706,1,1,66,159,NA,NA
3671,19,3424.00473,9.3380404,15.63660484,0,1,38,94,3,NA
3672,19,3427.573794,24.19563721,39.42113293,1,1,88,180,NA,NA
3673,19,3397.991864,12.62817293,25.02697937,1,1,57,105,NA,NA
3676,17,3335.851321,29.89879031,1.644212357,0,1,92,171,97,NA
3681,18,3424.2684170000002,28.88524124,-35.27965855,1,1,103,189,NA,NA
3681,18,3362.698099,33.7598488,-13.64328472,1,1,102,192,NA,NA
3684,19,3510.099696,34.82800855,34.5935181,0,0,106,193,34,7
3685,19,3389.804505,22.97590832,1.28639054,0,1,71,124,4,NA
3686,19,3394.964093,27.95698826,-48.2406351,0,1,77,149,1,NA
3687,18,3433.907149,21.31458426,23.41150783,1,1,76,171,NA,NA
3687,18,3482.104698,20.07427978,3.076403658,0,0,87,140,13,5
3687,18,3453.998355,27.72757532,13.34355206,1,1,95,194,NA,NA
3688,18,3413.473548,13.00403067,-2.367508551,1,1,56,121,NA,NA
3689,18,3479.995585,27.74980061,48.25896251,0,1,96,161,8,NA
3690,18,3390.812781,15.01697105,-18.46254573,0,0,62,103,8,1
3690,18,3441.02842,24.35026514,15.76564375,1,1,82,194,NA,NA
3690,18,3436.105456,12.57102472,31.61986056,1,1,54,110,NA,NA
3692,17,3435.326683,8.377401324,7.420891849,1,1,41,91,NA,NA
3693,17,3523.392353,21.0374766,44.84233202,0,0,75,159,32,22
3693,17,3388.688308,25.82972083,-16.39990064,0,1,73,135,12,NA
3694,18,3457.374726,11.75608649,-12.84576699,1,1,59,127,NA,NA
3695,18,3446.359757,15.11587945,-19.63271145,1,1,61,126,NA,NA
3695,18,3449.406507,8.483252125,-9.687034111,1,1,52,102,NA,NA
3695,18,3497.302632,26.88292315,14.96608434,0,1,96,162,24,NA
3698,19,3464.586419,11.215752,18.51130566,1,1,59,125,NA,NA
3699,19,3490.484433,19.65443609,32.24503733,0,1,85,136,18,NA
3699,19,3482.647695,31.92364988,10.05307294,1,1,102,177,NA,NA
3699,19,3531.050237,25.92874596,31.27020858,0,0,100,180,26,1
3700,19,3409.108296,25.52873807,-33.22184356,0,1,87,156,8,NA
3700,19,3437.706107,16.27410341,-11.02743307,1,1,54,132,NA,NA
3702,18,3390.50254,24.26330486,-36.74809719,0,0,72,127,20,8
3703,18,3469.534931,13.34206844,-6.336335163,1,1,68,138,NA,NA
3704,17,3434.66426,25.61880833,-48.23556999,1,1,89,197,NA,NA
3705,17,3511.022435,29.48061265,44.90943633,0,1,88,177,18,NA
3706,17,3559.728271,32.17613746,44.32460435,0,0,87,208,69,16
3707,17,3522.057046,18.88876116,40.92013137,0,0,70,147,18,10
3709,17,3532.099874,27.83656412,34.92546822,0,0,98,181,17,3
3716,18,3500.940113,16.30618398,44.5485852,0,1,76,129,6,NA
3716,18,3545.244745,34.27211223,38.27443337,0,1,103,224,12,NA
3717,18,3420.87101,13.27616884,-45.29817279,0,1,46,124,24,NA
3718,17,3461.949417,8.638976166,-14.79449342,1,1,55,116,NA,NA
3719,17,3497.373735,18.71792823,26.87469677,0,1,85,136,1,NA
3720,17,3492.162172,31.6948458,43.08056878,1,1,110,179,NA,NA
3720,17,3499.638202,27.84076987,38.77228778,1,1,93,164,NA,NA
3722,16,3476.710503,24.74621728,18.44792448,1,1,91,153,NA,NA
3722,16,3527.228727,19.4600843,31.78590322,0,1,75,145,3,NA
3724,16,3478.699391,17.20678539,-0.477075134,1,1,78,140,NA,NA
3725,16,3461.076465,23.33024266,-23.90829639,0,1,83,167,1,NA
3726,16,3531.993743,15.68646574,38.56083346,0,1,62,136,2,NA
3726,16,3448.683001,24.12340278,-21.73168731,0,1,85,181,3,NA
3728,17,3558.558024,9.716096122,45.07483796,0,0,40,79,109,49
3730,18,3562.707986,27.27482608,11.50920582,0,1,74,184,50,NA
3730,18,3490.522776,10.13997943,-21.7630805,1,1,69,126,NA,NA
3731,18,3450.50575,8.801881683,-45.96509649,0,0,53,102,13,7
3734,17,3520.57247,12.30728767,7.572677056,1,1,51,125,NA,NA
3735,17,3537.824605,33.94846589,3.985306248,1,1,108,211,NA,NA
3735,17,3532.573332,15.27569912,23.10599387,1,1,63,136,NA,NA
3735,17,3546.051149,11.41189436,22.43650123,0,1,48,106,44,NA
3735,17,3483.26809,11.07977679,-24.88434867,0,1,76,129,6,NA
3737,17,3463.980248,23.11684054,-29.13392214,0,1,85,162,12,NA
3738,16,3460.579377,28.6004069,-19.88886879,0,1,93,181,12,NA
3741,16,3489.811623,12.06044887,-32.60781595,1,1,71,132,NA,NA
3741,16,3477.116796,28.43834771,-8.477329952,0,1,93,166,3,NA
3742,16,3494.089502,8.978065606,-4.305746872,1,1,76,125,NA,NA
3743,16,3443.963312,34.86409341,-14.4211137,0,1,115,232,9,NA
3744,17,3502.777306,19.63074154,9.674070287,1,1,76,138,NA,NA
3745,17,3449.933233,21.39352552,6.750710192,0,1,76,162,23,NA
3746,18,3475.751362,31.42088254,-35.22699673,1,1,99,175,NA,NA
3747,18,3567.239523,15.18540642,32.92820908,0,0,45,111,93,29
3748,18,3516.526538,17.67288576,34.72099544,1,1,67,148,NA,NA
3749,18,3547.647858,30.75616984,15.51389045,0,1,90,202,8,NA
3751,18,3470.733445,16.42869287,-7.917874213,0,1,70,141,1,NA
3753,18,3453.600889,18.02106947,-27.92193214,0,1,69,148,31,NA
3755,17,3510.004909,31.80781798,35.0482705,1,1,99,183,NA,NA
3756,17,3519.563083,17.25069414,44.76859481,0,1,68,144,6,NA
3758,16,3453.455066,24.20398736,-43.17228689,1,1,80,179,NA,NA
3759,16,3449.08531,23.81396062,-30.87640619,0,1,83,179,36,NA
3761,17,3450.081605,29.04853843,7.602158678,1,1,101,209,NA,NA
3762,17,3515.355811,19.04640726,35.84008978,0,1,71,149,4,NA
3763,17,3431.907229,26.59449853,-43.03877784,0,1,95,194,38,NA
3765,18,3469.106023,13.45771124,-26.26423142,1,1,68,138,NA,NA
3766,18,3517.404831,28.68667251,5.902897264,1,1,94,176,NA,NA
3766,18,3515.671109,17.76430223,19.72690674,0,1,67,147,1,NA
3768,19,3540.202502,17.53033362,33.12437378,0,1,73,129,5,NA
3769,19,3531.730158,28.85091123,21.47929135,1,1,101,182,NA,NA
3769,19,3458.524716,29.45476947,7.830849942,0,1,96,187,2,NA
3769,19,3509.073837,9.213143352,10.79815358,1,1,61,112,NA,NA
3772,18,3468.99345,23.56010539,-41.63403281,0,1,86,162,3,NA
3774,18,3557.233829,27.08093185,47.09877612,0,1,73,180,4,NA
3775,18,3504.508051,15.01354459,4.353142832,1,1,76,130,NA,NA
3777,18,3471.731238,34.46458572,-43.61080392,0,1,110,195,4,NA
3777,18,3501.061432,13.45059583,-7.390810316,1,1,72,128,NA,NA
3778,19,3566.870437,15.90807605,38.34919273,0,1,45,116,62,NA
3778,19,3489.560018,10.80560033,-41.53914768,0,1,71,127,4,NA
3780,19,3524.878822,32.82165697,-13.72221373,1,1,104,193,NA,NA
3782,20,3556.473847,13.89725141,48.53641598,0,1,44,103,53,NA
3783,20,3436.55191,32.39383711,-35.40798982,0,0,111,222,13,7
3784,20,3534.671154,29.36598422,8.17818928,1,1,95,192,NA,NA
3785,20,3532.240704,26.33973741,-13.35870975,1,1,97,178,NA,NA
3785,20,3537.535118,10.63283474,9.830406588,1,1,54,114,NA,NA
3786,19,3489.679883,8.420645073,-29.9508706,0,1,69,127,4,NA
3788,19,3492.298897,24.43697781,-19.06401082,1,1,92,146,NA,NA
3788,19,3469.310623,21.16345058,-24.0669128,0,1,77,156,6,NA
3789,18,3512.666071,12.30440267,10.47351656,1,1,63,123,NA,NA
3790,18,3488.231558,18.85437971,-11.75137321,1,1,95,135,NA,NA
3791,18,3471.428136,8.457551362,-25.91369101,0,1,65,125,4,NA
3793,18,3502.492471,10.43281912,8.945989329,1,1,75,121,NA,NA
3793,18,3494.62878,32.82215065,29.63529744,1,1,106,186,NA,NA
3793,18,3502.951671,10.09819202,-3.210989735,1,1,75,122,NA,NA
3795,19,3485.521272,12.43968903,-20.90362296,1,1,85,130,NA,NA
3795,19,3472.280075,11.84491938,-41.28566654,1,1,66,135,NA,NA
3795,19,3467.491762,28.94565321,-1.04002296,1,1,100,171,NA,NA
3797,19,3420.415699,27.50654308,-48.73193698,0,1,96,180,97,NA
