target_year,curve_uncert,offset_14c_age,measurement_error,offset_magnitude,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95,sigma_curve_uncert
9615,23,8753.553711,26.95930069,40.99193842,0,1,162,302,18,NA,35.4373234555579
9617,23.4,8723.573365,32.07517416,49.84671974,1,1,147,281,NA,NA,39.70361189355865
9618,23.6,8640.716737,27.03115938,-49.03729146,0,1,70,139,13,NA,35.883750882913034
9619,23.9,8701.010177,12.38843449,5.259079859,1,1,91,137,NA,NA,26.91994259119104
9621,23.9,8668.69197,27.02552354,-28.25146059,1,1,90,140,NA,NA,36.077540417981574
9622,23.6,8743.863036,34.58213705,6.945465226,1,1,192,319,NA,NA,41.867459953345424
9623,23.4,8723.458609,20.35038347,24.56998967,1,1,114,223,NA,NA,31.011257752242962
9624,23.1,8788.002262,26.73229427,37.63775127,0,0,150,272,97,50,35.3302357328376
9626,23.1,8735.856269,11.57675347,33.0025669,1,1,118,234,NA,NA,25.838560735945745
9627,23.4,8651.403057,33.22796155,-33.83411241,0,1,94,144,1,NA,40.640588440231504
9627,23.4,8700.924949,18.29163134,-12.63846909,1,1,95,147,NA,NA,29.7009053242232
9627,23.4,8704.766437,8.411394828,-1.952398033,1,1,88,136,NA,NA,24.865871449689937
9628,23.6,8680.404602,17.37132637,-6.324632862,0,1,87,133,2,NA,29.30397549570804
9630,24,8738.892944,34.2993889,47.86819499,1,1,184,312,NA,NA,41.862251240388915
9631,23.9,8633.494109,27.08266468,-26.63731573,0,1,67,142,15,NA,36.12036442464721
9631,23.9,8702.64705,11.48963643,5.808794103,1,1,88,137,NA,NA,26.518328478499225
9634,23.2,8690.094312,34.5679031,-34.90836723,0,1,107,203,2,NA,41.63147757083563
9634,23.2,8699.951631,17.59811359,-8.260467532,1,1,96,145,NA,NA,29.11929947520274
9637,22.6,8661.792608,19.68686012,-37.84848494,0,1,86,133,6,NA,29.972194804258937
9638,22.3,8676.51786,31.17238453,-0.081521878,0,1,101,152,3,NA,38.32763438155534
9638,22.3,8778.852369,30.4558336,46.78977991,0,1,152,319,62,NA,37.74715618786254
9639,22.1,8709.897106,12.4458818,1.659247326,1,1,96,148,NA,NA,25.363556016055227
9640,22,8699.927161,12.76528738,-10.92074323,1,1,92,138,NA,NA,25.435262174665848
9640,22,8707.11819,13.31422087,16.86649325,1,1,93,145,NA,NA,25.71514101410186
9641,21.9,8771.498528,21.14448993,41.30035387,0,0,130,236,54,5,30.44173868884416
9641,21.9,8720.504438,19.65210704,39.19061855,1,1,108,209,NA,NA,29.42473977984542
9642,21.9,8755.310819,11.80758058,47.7275359,0,1,100,248,42,NA,24.8802925857634
9642,21.9,8655.848955,32.02810002,-25.05800533,1,1,94,145,NA,NA,38.799602973369765
9643,21.9,8663.854657,31.12976384,-44.34236952,1,1,91,145,NA,NA,38.061426625051396
9643,21.9,8753.905737,33.35619613,43.63544849,0,1,184,315,3,NA,39.90295503171447
9644,21.9,8682.35485,12.69932638,-12.66509278,1,1,85,129,NA,NA,25.315664923239993
9645,22,8740.178728,16.30443403,29.61214876,0,1,129,267,2,NA,27.383107366378674
9646,22.2,8738.450641,20.47227377,32.26847779,0,1,145,274,1,NA,30.19857601467046
9649,22.8,8661.251603,34.57636442,-28.01315945,1,1,92,152,NA,NA,41.4169648393583
9650,23,8685.611065,18.6904366,15.1276787,1,1,95,135,NA,NA,29.63667357006551
9651,23.1,8708.097553,25.89380022,1.919201226,1,1,107,201,NA,NA,34.70012809534386
9652,23.1,8652.444247,18.16659314,-49.17258699,1,1,68,137,NA,NA,29.38766929027028
9652,23.1,8751.625098,13.74366068,44.58387422,0,0,110,264,26,3,26.87932679378295
9652,23.1,8758.148728,31.88780156,42.79727382,0,1,178,311,26,NA,39.37565095753896
9653,23.1,8740.503927,19.94713748,15.4017725,0,1,143,281,6,NA,30.52045696980995
9654,23.1,8701.123189,21.19226298,24.13768445,1,1,97,155,NA,NA,31.348397251111233
9655,23,8711.894737,28.36899997,43.18838178,1,1,115,226,NA,NA,36.52122888537378
9657,22.6,8716.557176,21.15626791,41.80358564,1,1,106,205,NA,NA,30.95719095589417
9659,22.1,8740.728336,18.52540698,28.2119398,0,1,130,282,1,NA,28.837487820103764
9660,22,8693.963383,34.29953648,-44.81658374,1,1,114,210,NA,NA,40.74872025895845
9660,22,8674.612577,12.23368109,-25.06054321,1,1,86,131,NA,NA,25.172662811308292
9660,22,8671.878155,12.06547709,-34.11835278,0,1,83,131,1,NA,25.09134785955738
9661,22.1,8739.694749,16.42504934,39.91167813,1,1,126,265,NA,NA,27.535290915867122
9663,22.5,8657.260924,11.07738836,-39.18951475,0,1,61,136,6,NA,25.07904569313321
9663,22.5,8801.179045,33.61952342,35.049952330000004,0,0,170,367,66,15,40.45395351492767
9666,23.2,8721.112765,13.08757249,-16.78939839,1,1,96,188,NA,NA,26.63690210367949
9676,26.3,8776.363434,17.46768642,28.18364867,0,0,128,207,24,12,31.572299074781558
9681,26.8,8740.336908,31.52008473,17.4697004,1,1,179,310,NA,NA,41.373369954433
9683,25.8,8722.71652,11.53049496,-7.300518034,1,1,96,187,NA,NA,28.25937568352467
9684,25.3,8758.495041,28.8541602,48.58396978,1,1,158,298,NA,NA,38.375155515610146
9685,25,8741.477965,18.28098353,-3.126783436,1,1,132,275,NA,NA,30.970863062306343
9685,25,8694.95198,25.15320293,3.231172124,0,1,102,161,16,NA,35.4638353486726
9686,24.9,8766.431562,9.962170319,32.99555483,0,1,104,206,7,NA,26.81892685147496
9689,24.9,8697.369048,15.26538659,-23.54542841,0,1,94,140,19,NA,29.2068832254
9689,24.9,8732.196268,15.92842315,-22.06872406,1,1,124,234,NA,NA,29.55883394258738
9691,25.2,8720.022384,20.5999881,-0.610446464,1,1,109,210,NA,NA,32.54841792960361
9692,25.5,8798.171042,15.49298845,46.13539062,0,0,128,206,73,5,29.837605317984778
9693,25.8,8766.382073,32.6761009,-33.21293073,1,1,167,315,NA,NA,41.63373115668329
9693,25.8,8687.873858,20.96981381,-47.76347838,0,0,97,139,30,5,33.24715162575686
9693,25.8,8725.501145,8.107241189,-28.51609362,1,1,96,188,NA,NA,27.043804460478892
9695,26,8764.126504,10.95547687,12.71458024,1,1,108,217,NA,NA,28.213870231662742
9697,25.5,8724.745157,18.13252429,-23.43069296,1,1,114,214,NA,NA,31.289589916255533
9698,25,8800.579974,30.06584551,3.61764424,0,1,157,322,43,NA,39.101855022891016
9699,24.5,8739.488419,31.95055856,13.54957595,1,1,177,310,NA,NA,40.26273950311863
9699,24.5,8728.856553,11.74337401,-32.30426479,1,1,110,204,NA,NA,27.16904181488084
9699,24.5,8704.515953,33.65129148,-21.96877594,0,1,118,234,13,NA,41.62522574439591
9702,22.7,8723.21804,9.701763772,-48.80046034,0,1,97,179,4,NA,24.686316458469285
9703,22,8723.452496,26.9104199,-4.924628255,1,1,135,251,NA,NA,34.75874996593399
9703,22,8782.610829,19.0011617,10.80740031,0,1,133,206,6,NA,29.069643030996215
9703,22,8781.880192,11.99609642,24.44281706,0,1,121,197,8,NA,25.058059169016598
9704,21.4,8642.795434,34.94827121,-43.19980345,0,0,95,144,44,22,40.97977135816786
9705,21,8820.937005,17.54024432,43.58939654,0,0,139,291,65,8,27.36165511816294
9705,21,8769.263651,17.7171397,-12.53058582,1,1,121,221,NA,NA,27.475389699680623
9707,20.7,8778.357837,9.504885156,21.62599813,1,1,114,195,NA,NA,22.777902489666364
9709,20.9,8729.08276,9.148648624,-27.56637237,1,1,107,201,NA,NA,22.814639415196048
9711,21.2,8719.878324,24.06244077,-12.7815214,0,1,119,226,12,NA,32.06931642255192
9711,21.2,8768.447176,26.25042431,-11.04839733,1,1,143,278,NA,NA,33.74203278486699
9712,21.4,8796.393104,23.01127165,30.55726648,0,1,139,246,43,NA,31.424172589745204
9715,22,8805.121156,32.9407541,31.24435043,0,1,170,362,17,NA,39.61178209417833
9715,22,8741.335147,14.37961053,-26.54262844,1,1,125,253,NA,NA,26.282564543713896
9716,22.1,8765.873015,19.72441922,-14.27323939,1,1,127,242,NA,NA,29.62199712319049
9716,22.1,8731.658679,13.87540972,-47.82652631,1,1,120,221,NA,NA,26.09476949309709
9724,21.2,8808.705775,27.74573616,41.2310289,0,1,157,316,22,NA,34.91798784380812
9725,21,8800.205739,18.68663112,48.78430255,0,1,131,230,39,NA,28.11032163841162
9726,20.9,8729.469429,17.21670037,-7.383091073,0,1,118,226,12,NA,27.078123487981184
9728,20.9,8725.467987,15.61056442,-24.85463356,0,1,105,207,26,NA,26.086389583669295
9729,20.9,8717.142354,26.73683671,-28.27596751,0,1,120,231,33,NA,33.93624076495809
9730,21,8800.758224,34.76481215,31.59307465,1,1,173,376,NA,NA,40.615171596643385
9732,21.3,8707.209556,34.3134126,-36.02865331,0,1,128,250,43,NA,40.386882576621815
9733,21.6,8734.566942,9.119875105,-22.78322363,0,1,111,215,7,NA,23.446366923913796
9734,21.8,8791.532275,18.21154144,32.93682551,0,1,134,206,11,NA,28.40598953778652
9735,22,8790.313788,11.858821,32.87795843,0,1,127,192,8,NA,24.992631624341623
9735,22,8736.641173,28.88225298,-27.86810573,1,1,161,296,NA,NA,36.30681116816401
9736,22.2,8739.892622,8.735443796,-32.69680862,1,1,109,232,NA,NA,23.856822468909705
9737,22.5,8764.624417,8.018536625,-5.319252471,1,1,99,201,NA,NA,23.88612420646067
9737,22.5,8750.491659,34.07283264,-20.10822417,1,1,190,323,NA,NA,40.83145753109298
9737,22.5,8773.711336,21.32577546,9.430928691,1,1,131,230,NA,NA,31.000624170657243
9740,23,8725.84988,8.584888015,-41.43785338,0,1,99,189,38,NA,24.549955238861244
9740,23,8718.183391,27.97547889,-41.04032635,0,1,129,244,40,NA,36.21639710303657
9741,22.9,8805.732931,31.60342037,43.12365849,1,1,166,350,NA,NA,39.02801787284272
9743,22.6,8765.7451,13.17818655,2.022548905,1,1,107,215,NA,NA,26.161509909533144
9743,22.6,8765.535479,33.36806109,10.07550566,1,1,171,319,NA,NA,40.301209670504576
9743,22.6,8764.169527,15.20147072,-9.435779508,1,1,110,228,NA,NA,27.2368263946264
9743,22.6,8819.851801,15.17204834,26.42021754,0,1,122,274,30,NA,27.220416066461894
9744,22.3,8787.063151,27.03680829,-3.479301371,1,1,147,278,NA,NA,35.046811588362964
9744,22.3,8754.509786,9.720059463,-44.74078831,1,1,93,242,NA,NA,24.32631406449107
9745,22,8764.444037,32.90000283,-4.820376798,1,1,173,315,NA,NA,39.5779002249236
9745,22,8690.495697,28.56614436,-30.69090869,0,0,104,166,80,35,36.05585394351879
9746,21.6,8750.724064,25.87106978,0.971156382,1,1,160,302,NA,NA,33.70270392062971
9746,21.6,8836.802216,26.48531414,45.22498487,0,1,198,374,32,NA,34.17648116899228
9746,21.6,8761.790091,10.83449412,-18.47268259,1,1,99,224,NA,NA,24.16498009178395
9747,21.2,8787.528134,11.28827269,8.714040066,1,1,122,195,NA,NA,24.01801616128609
9748,20.7,8780.899065,16.80067054,-9.427958727,1,1,129,203,NA,NA,26.659942434176855
9750,20,8742.857858,34.63627722,-0.304122851,1,1,191,314,NA,NA,39.99589603522705
9752,19.9,8817.280017,10.00483476,42.07763022,0,1,106,248,24,NA,22.273453225193983
9752,19.9,8721.287166,16.6108965,-44.81229489,0,0,100,198,56,2,25.921648916180317
9754,20,8804.964058,29.08319988,21.91900476,1,1,155,325,NA,NA,35.296352718942956
9754,20,8746.373663,10.0240991,-31.44155301,1,1,104,256,NA,NA,22.371467604219013
9755,20,8795.670737,14.09850329,38.54871436,0,1,124,200,6,NA,24.469732222035876
9756,20,8772.94141,32.33263339,3.725618054,1,1,161,319,NA,NA,38.0184058310201
9764,20.1,8786.56871,13.09995534,-0.128422654,1,1,126,196,NA,NA,23.992057642269753
9764,20.1,8752.240449,21.21759706,-15.32856144,1,1,140,286,NA,NA,29.22663896175064
9764,20.1,8783.48301,18.84338026,11.4407809,1,1,138,205,NA,NA,27.5514605715007
9766,19.8,8812.290065,31.56963234,10.66213921,1,1,174,355,NA,NA,37.265019603949945
9766,19.8,8781.304702,25.67658458,17.01472448,1,1,145,255,NA,NA,32.42417301480323
9768,19.4,8785.428296,30.50880437,8.409952163,1,1,156,326,NA,NA,36.154489957499486
9769,19.2,8847.843333,33.71945245,12.33601447,0,1,214,394,30,NA,38.80259622148769
9770,19,8708.332549,32.94765069,-43.27256142,0,1,126,243,80,NA,38.03350741110078
9770,19,8762.415528,34.40364883,-45.95333973,1,1,176,323,NA,NA,39.30154008201155
9771,18.9,8790.580339,29.19136762,-44.12426455,1,1,151,310,NA,NA,34.7756515902432
9771,18.9,8840.236648,30.47726479,18.42566975,0,1,219,386,10,NA,35.86186929148805
9772,18.9,8707.309289,24.96631243,-39.04173342,0,0,105,193,86,31,31.31336386197389
9772,18.9,8758.957694,19.38120545,-25.68776459,1,1,122,270,NA,NA,27.071038485715867
9772,18.9,8808.128545,13.6313624,9.136610222,1,1,115,233,NA,NA,23.302876236210277
9772,18.9,8821.514294,25.47050654,7.927346812,1,1,177,344,NA,NA,31.7168205122169
9773,18.9,8838.880553,20.66584067,18.38509031,0,1,167,344,13,NA,28.00512400611406
9775,19,8800.740836,14.40885944,17.39688658,1,1,123,209,NA,NA,23.845654328654458
9775,19,8832.55873,10.18836919,42.4078824,0,1,122,279,10,NA,21.559287250550312
9779,19.8,8762.593204,29.41481705,-40.9945607,1,1,157,301,NA,NA,35.45802394501096
9779,19.8,8813.85635,31.90767571,37.43586037,1,1,185,360,NA,NA,37.551827774617365
9779,19.8,8800.678203,34.80448233,-32.51150488,1,1,173,377,NA,NA,40.042377430158695
9781,20.2,8805.923154,19.39307804,2.033436042,1,1,133,252,NA,NA,28.002347684891173
9781,20.2,8806.741801,12.18631275,5.645536282,1,1,112,215,NA,NA,23.591231812705594
9783,20.6,8775.484926,14.81707405,-15.62135941,0,1,119,203,1,NA,25.375296715569327
9787,21.4,8797.559069,27.47059202,12.45021061,1,1,147,296,NA,NA,34.82231218528269
9788,21.7,8727.318275,24.09170335,-40.11155756,0,0,134,253,71,12,32.42375934873069
9792,22,8843.87604,31.8298439,-13.38926193,1,1,213,396,NA,NA,38.69288000005127
9793,22,8716.073988,21.77605687,-40.41175228,0,0,106,205,101,38,30.95475169994866
9796,22.1,8844.893218,10.03922056,47.68852023,0,1,126,275,27,NA,24.273358841584464
9798,22.5,8764.481823,12.71554507,-36.99710597,0,1,108,218,22,NA,25.844440145362046
9799,22.7,8857.387221,22.18829271,17.60702475,0,1,153,326,98,NA,31.742878467219054
9800,23,8839.093545,15.48510149,47.21979913,1,1,144,307,NA,NA,27.72703316540737
9801,23.4,8761.335647,34.96709551,-18.53423275,1,1,178,325,NA,NA,42.07443129033906
9801,23.4,8736.959586,34.7617592,-41.41674736,0,1,176,311,36,NA,41.90393660121665
9801,23.4,8799.245996,8.801519937,-4.13622444,1,1,115,190,NA,NA,25.000535058302418
9802,23.8,8854.729701,27.33982516,49.74714124,0,1,181,357,91,NA,36.2478418637492
9802,23.8,8764.982422,19.92034157,-41.64544852,0,1,124,245,23,NA,31.0364303402545
9804,24.6,8792.059153,17.40419626,-13.30817677,1,1,130,205,NA,NA,30.134134257625487
9804,24.6,8794.168022,24.67736579,-30.6823978,1,1,143,258,NA,NA,34.844402453384994
9805,25,8840.066379,23.41901235,2.822893951,1,1,180,360,NA,NA,34.25565850263942
9808,25.9,8780.648722,17.11033009,-22.7775333,0,1,130,204,19,NA,31.04147863405929
9808,25.9,8825.666855,21.94501504,26.17147332,1,1,162,331,NA,NA,33.9469245308883
9809,26,8775.817744,9.597990371,-28.31244662,0,1,113,203,29,NA,27.71500350282873
9811,25.8,8750.716795,16.55911539,-43.37559619,0,1,128,276,36,NA,30.656880182095094
9812,25.4,8802.156194,18.10495869,20.52812886,1,1,130,233,NA,NA,31.1921389001557
9812,25.4,8784.387578,30.39135501,0.127803511,0,1,151,322,5,NA,39.60801004019076
9812,25.4,8836.969525,33.74369306,18.24587705,1,1,220,398,NA,NA,42.23501889815479
9815,24,8807.102968,12.17241541,5.206782091,1,1,112,220,NA,NA,26.910364117075886
9815,24,8769.435296,21.55356812,-36.34661247,0,1,130,241,32,NA,32.25765488536761
9815,24,8803.509948,25.52684223,27.03932528,1,1,146,291,NA,NA,35.03740393116065
9817,23.2,8830.032055,31.95002224,29.19670704,1,1,205,396,NA,NA,39.48473022747521
9818,22.7,8809.09504,8.114636983,-5.529467342,1,1,99,208,NA,NA,24.10679019209881
9820,22,8860.15153,16.79210786,48.15548365,0,1,143,288,80,NA,27.676251306524044
9820,22,8887.941714,33.12298859,29.06561997,0,0,185,299,90,5,39.76345524641024
9821,21.7,8739.269803,12.46776572,-39.63816424,0,0,120,247,66,35,25.026689394500565
9821,21.7,8765.25412,21.45215841,-47.49945884,0,1,127,259,29,NA,30.513687100180693
9823,21.2,8808.694519,22.64681462,1.41355386,1,1,137,287,NA,NA,31.02125420470046
9825,21,8758.022928,33.8329445,-32.42383648,0,1,180,320,15,NA,39.820448685820715
9825,21,8819.587996,14.32423595,30.52583691,1,1,117,271,NA,NA,25.420144286594294
9826,21.1,8843.634158,33.51984712,18.73883002,1,1,219,407,NA,NA,39.60795565221932
9828,21.6,8792.653032,29.24990869,-20.31299998,1,1,153,310,NA,NA,36.36092900866722
9828,21.6,8780.506393,8.406696597,-43.1785305,0,0,119,191,17,3,23.17827749583673
9829,21.9,8821.557869,34.31256603,-32.62706879,1,1,206,394,NA,NA,40.705800416686436
9830,22,8838.235944,23.35389724,18.41289657,1,1,183,357,NA,NA,32.084334437486454
9831,21.9,8833.310529,19.42586479,28.87653981,1,1,167,331,NA,NA,29.274122067781324
9832,21.7,8847.429151,23.85281413,40.10604986,1,1,178,347,NA,NA,32.246654739993225
9832,21.7,8849.440689,26.99997534,37.39283928,1,1,187,374,NA,NA,34.63940918030514
9835,21,8785.708284,14.26246084,-35.41595328,0,1,128,198,6,NA,25.38538534693798
9835,21,8862.148155,21.22216503,29.27866993,0,1,150,304,65,NA,29.85599250670717
9837,20.5,8792.641439,11.17519381,-15.12016258,1,1,123,193,NA,NA,23.348125335689424
9838,20.3,8772.735467,16.25822144,-41.49921082,0,1,119,210,12,NA,26.0080711393997
9839,20.1,8741.573301,33.02857572,-8.083870471,0,0,181,311,29,2,38.66389548521687
9840,20,8781.094385,18.28344276,3.648536978,0,1,132,205,2,NA,27.097680327994798
9841,20.1,8765.994841,11.28911539,-37.39851629,0,1,106,209,22,NA,23.053288838877954
9842,20.3,8765.424937,26.90486319,-43.5786051,0,1,146,287,2,NA,33.70403037134605
9842,20.3,8785.082379,24.96261968,7.475991966,1,1,138,254,NA,NA,32.1748718923374
9843,20.6,8773.470178,27.83972954,8.838364552,1,1,148,284,NA,NA,34.632506996467185
9843,20.6,8794.091047,15.34481148,-32.02660463,1,1,126,202,NA,NA,25.687024727607906
9844,20.8,8763.77532,24.21184979,-45.50912548,0,1,141,274,1,NA,31.91948731188399
9844,20.8,8775.961843,23.02913164,-8.905996708,1,1,135,235,NA,NA,31.03193361833015
9848,21.1,8772.276256,22.11696126,-15.2387884,1,1,133,241,NA,NA,30.567465962626684
9849,21.1,8774.221912,16.85219571,-21.1333842,0,1,118,209,1,NA,27.00382380790066
9850,21,8807.118224,20.72751304,28.35786082,1,1,134,265,NA,NA,29.50643653210889
9851,20.8,8737.55678,34.34241913,-37.37818897,0,1,175,311,85,NA,40.15023974648956
9852,20.6,8802.339795,18.22141442,23.39433513,1,1,130,234,NA,NA,27.502362506980816
9853,20.3,8771.04456,14.91247705,-20.08952617,1,1,119,209,NA,NA,25.188727077142598
9854,20.1,8742.939669,8.035041835,-45.31906473,0,1,103,235,95,NA,21.646521597942712
9854,20.1,8730.488649,33.08793757,-12.86785938,0,1,166,301,107,NA,38.71461755766441
9855,20,8758.547465,13.96949626,-23.05501758,0,1,112,253,8,NA,24.395631284272067
9858,20.5,8818.055723,14.48134807,41.44354248,1,1,124,270,NA,NA,25.09899284681544
9859,20.8,8872.678081,25.08178538,30.27826429,0,0,163,298,46,23,32.58429004671395
9860,21,8792.493984,16.72752967,3.151538013,1,1,128,205,NA,NA,26.84790958083572
9861,21.2,8772.34578,8.949854302,-18.97576358,1,1,105,196,NA,NA,23.011733790112988
9862,21.5,8809.577719,22.1372889,19.57586706,1,1,136,286,NA,NA,30.859513279409693
9863,21.7,8768.883235,32.73389147,-17.50133624,1,1,165,321,NA,NA,39.27337075894733
9863,21.7,8759.968848,24.100998,-46.57596776,1,1,141,281,NA,NA,32.43066611397311
9863,21.7,8757.43376,34.25577187,-8.599564573,1,1,184,322,NA,NA,40.55055987787941
9864,21.9,8805.16703,27.55551879,24.83216072,1,1,150,311,NA,NA,35.198247339690695
9865,22,8803.911208,24.38067108,-30.33828633,1,1,142,284,NA,NA,32.8392619026547
9868,21.4,8762.563584,20.90359856,-26.63320526,1,1,130,265,NA,NA,29.915220753951225
9869,21.1,8821.349745,32.63179819,46.36417055,1,1,200,376,NA,NA,38.85928786162823
9871,21.1,8763.643333,18.04609488,-20.74306901,1,1,117,242,NA,NA,27.764573478048646
9872,21.4,8744.574431,16.11910431,-46.61585793,1,1,124,275,NA,NA,26.791519623878383
9877,21.7,8806.557417,28.99164762,32.97977089,1,1,157,329,NA,NA,36.21333499861966
9878,21.4,8751.349227,26.90174206,-13.58756919,1,1,161,304,NA,NA,34.3753360109072
9878,21.4,8819.802664,20.81503905,18.10343396,1,1,155,314,NA,NA,29.85340601427289
9879,21.2,8806.699008,23.1994837,12.08616975,1,1,140,282,NA,NA,31.426995464831915
9879,21.2,8725.414142,22.50153985,-8.543044236,0,1,125,241,171,NA,30.915356954451262
9880,21,8791.23475,23.04223385,-20.13045286,1,1,140,237,NA,NA,31.176025096187065
9880,21,8856.190414,27.39076879,44.12379158,0,0,180,351,14,4,34.51455077075809
9880,21,8797.127596,11.53759125,11.35633038,1,1,128,196,NA,NA,23.960718099674654
9881,20.9,8759.376194,30.07030282,-15.00018537,1,1,170,306,NA,NA,36.62011894691905
9882,20.9,8770.2312,17.72351102,-16.75764346,1,1,121,217,NA,NA,27.40315388556692
9883,21,8745.052513,22.91016639,-41.14213984,1,1,151,295,NA,NA,31.078541214437426
9884,21,8815.084212,8.266718963,34.5124613,0,1,101,231,1,NA,22.568532128014525
9887,21,8780.267006,11.8293566,-11.38109528,1,1,120,198,NA,NA,24.102565788105707
9887,21,8873.923842,34.10468199,31.24843808,0,0,193,344,17,2,40.05158340988569
9887,21,8819.47435,34.52275635,24.761976,1,1,203,393,NA,NA,40.40817622711356
9889,21,8792.668002,28.97550403,-11.09844875,1,1,152,308,NA,NA,35.78519014610019
9889,21,8825.725276,30.86705665,15.38597003,1,1,196,386,NA,NA,37.333298625145744
9889,21,8741.079172,29.07584131,-47.51177451,0,1,170,307,8,NA,35.86648223459199
9891,21,8828.447131,31.66854423,2.817250881,1,1,212,401,NA,NA,37.99864068157526
9898,21,8828.555139,28.09479328,9.485643473,1,1,196,377,NA,NA,35.075880736567875
9903,21,8832.669721,26.65154703,22.22982675,1,1,189,376,NA,NA,33.930885032552595
9904,21,8802.559436,23.98662715,-8.19275484,0,1,140,270,6,NA,31.88037455917225
9905,21,8853.340808,25.55064531,19.89028985,1,1,171,353,NA,NA,33.073183635045254
9907,20.9,8915.362432,14.94073318,39.60523,0,0,130,223,53,6,25.69115622069106
9907,20.9,8814.45068,8.174268467,-43.54320087,0,1,101,231,6,NA,22.44167250831788
9907,20.9,8820.871397,23.4096737,-32.43090201,1,1,167,331,NA,NA,31.381886857556406
9907,20.9,8901.822669,24.95934357,7.7147417,0,1,172,258,10,NA,32.55424444592902
9909,20.8,8922.775132,34.89262482,10.32779086,0,1,154,273,15,NA,40.621857008626286
